cus_id,cus_type,cus_point,product,brand
557822,Type 2,32,Product A,Brand 27
530302,Type 2,51,Product A,Brand 4
546424,Type 2,3,Product A,Brand 22
546499,Type 2,244848,Product A,Brand 10
530526,Type 2,620,Product A,Brand 32
557907,Type 2,81,Product A,Brand 33
530722,Type 2,693,Product A,Brand 32
558016,Type 2,880,Product A,Brand 3
546611,Type 2,125,Product A,Brand 13
530909,Type 2,822,Product A,Brand 3
558399,Type 2,36,Product A,Brand 3
546620,Type 2,15567,Product A,Brand 8
531224,Type 2,79,Product A,Brand 3
558819,Type 2,1442,Product A,Brand 15
531327,Type 2,30,Product A,Brand 37
546798,Type 2,706,Product A,Brand 37
559013,Type 2,22,Product A,Brand 33
531710,Type 2,115,Product A,Brand 22
559022,Type 2,3,Product A,Brand 43
531907,Type 2,45,Product A,Brand 22
546919,Type 2,1456,Product A,Brand 3
547300,Type 2,10031,Product A,Brand 3
532109,Type 2,45,Product A,Brand 22
559312,Type 2,1225,Product A,Brand 21
532520,Type 2,210,Product A,Brand 42
559415,Type 2,29,Product A,Brand 30
547515,Type 2,241,Product A,Brand 22
547524,Type 2,7692,Product A,Brand 8
532922,Type 2,63,Product A,Brand 34
533013,Type 2,73,Product A,Brand 43
559602,Type 2,477,Product A,Brand 3
547814,Type 2,9,Product A,Brand 26
547823,Type 2,107,Product A,Brand 8
559826,Type 2,798,Product A,Brand 3
533218,Type 2,558,Product A,Brand 27
547917,Type 2,22,Product A,Brand 3
560018,Type 2,5163,Product A,Brand 8
533415,Type 2,275,Product A,Brand 3
547926,Type 2,657,Product A,Brand 32
533826,Type 2,2508,Product A,Brand 41
560514,Type 2,82,Product A,Brand 22
560598,Type 2,29,Product A,Brand 33
548204,Type 2,1069,Product A,Brand 32
533919,Type 2,99,Product A,Brand 27
548409,Type 2,73,Product A,Brand 22
560907,Type 2,8397,Product A,Brand 15
534122,Type 2,4,Product A,Brand 22
548512,Type 2,46,Product A,Brand 22
534412,Type 2,131,Product A,Brand 33
560916,Type 2,461,Product A,Brand 3
548624,Type 2,701,Product A,Brand 32
534515,Type 2,72,Product A,Brand 22
561100,Type 2,179,Product A,Brand 29
548727,Type 2,4835,Product A,Brand 8
534608,Type 2,1745,Product A,Brand 3
561315,Type 2,6065,Product A,Brand 44
534627,Type 2,294,Product A,Brand 3
548905,Type 2,1198,Product A,Brand 3
549098,Type 2,1692,Product A,Brand 41
561399,Type 2,49719,Product A,Brand 3
534711,Type 2,6931,Product A,Brand 3
561427,Type 2,122,Product A,Brand 3
549117,Type 2,403,Product A,Brand 37
534898,Type 2,6136,Product A,Brand 8
549219,Type 2,23984,Product A,Brand 3
561511,Type 2,532,Product A,Brand 33
535119,Type 2,1587,Product A,Brand 3
549313,Type 2,5514,Product A,Brand 8
561623,Type 2,190,Product A,Brand 27
549715,Type 2,1936,Product A,Brand 3
535418,Type 2,180,Product A,Brand 27
561922,Type 2,176,Product A,Brand 37
549724,Type 2,2,Product A,Brand 30
535521,Type 2,5875,Product A,Brand 15
562218,Type 2,431,Product A,Brand 32
549911,Type 2,1283,Product A,Brand 15
535615,Type 2,40,Product A,Brand 22
562424,Type 2,3528,Product A,Brand 3
536603,Type 2,223,Product A,Brand 33
549920,Type 2,9252,Product A,Brand 39
562611,Type 2,528,Product A,Brand 3
537020,Type 2,258,Product A,Brand 33
550001,Type 2,306,Product A,Brand 22
550019,Type 2,12871,Product A,Brand 3
537105,Type 2,845,Product A,Brand 32
562705,Type 2,1318,Product A,Brand 32
537525,Type 2,18,Product A,Brand 42
562714,Type 2,41877,Product A,Brand 8
550113,Type 2,2750,Product A,Brand 37
537609,Type 2,16178,Product A,Brand 8
562723,Type 2,807,Product A,Brand 9
550216,Type 2,4833,Product A,Brand 3
537712,Type 2,241,Product A,Brand 33
551026,Type 2,1648,Product A,Brand 27
562817,Type 2,436,Product A,Brand 3
537815,Type 2,23,Product A,Brand 22
562919,Type 2,1391,Product A,Brand 8
551418,Type 2,17171,Product A,Brand 15
538120,Type 2,78,Product A,Brand 22
563216,Type 2,8,Product A,Brand 25
538223,Type 2,66,Product A,Brand 3
551811,Type 2,1103,Product A,Brand 8
563318,Type 2,534,Product A,Brand 3
538513,Type 2,150,Product A,Brand 22
552210,Type 2,437,Product A,Brand 3
563627,Type 2,10,Product A,Brand 33
552500,Type 2,703,Product A,Brand 29
538709,Type 2,66,Product A,Brand 4
563898,Type 2,154,Product A,Brand 29
539202,Type 2,82,Product A,Brand 3
552808,Type 2,1873,Product A,Brand 3
539417,Type 2,800,Product A,Brand 3
563917,Type 2,32,Product A,Brand 3
564017,Type 2,48,Product A,Brand 22
553011,Type 2,6,Product A,Brand 22
539426,Type 2,2147,Product A,Brand 8
553020,Type 2,526,Product A,Brand 37
564512,Type 2,1469,Product A,Brand 15
553123,Type 2,722,Product A,Brand 32
539725,Type 2,853,Product A,Brand 37
564802,Type 2,125,Product A,Brand 33
540198,Type 2,92,Product A,Brand 29
553525,Type 2,346,Product A,Brand 3
565304,Type 2,2772,Product A,Brand 8
540507,Type 2,293,Product A,Brand 3
553908,Type 2,5893,Product A,Brand 8
540609,Type 2,29,Product A,Brand 22
565313,Type 2,237,Product A,Brand 21
540824,Type 2,1094,Product A,Brand 8
554027,Type 2,4054,Product A,Brand 41
565425,Type 2,240,Product A,Brand 37
554709,Type 2,124,Product A,Brand 22
540899,Type 2,80,Product A,Brand 33
565509,Type 2,870,Product A,Brand 8
541513,Type 2,49,Product A,Brand 22
554906,Type 2,575,Product A,Brand 3
565808,Type 2,72,Product A,Brand 3
554915,Type 2,151,Product A,Brand 35
542024,Type 2,11049,Product A,Brand 8
565827,Type 2,2782,Product A,Brand 15
554924,Type 2,9770,Product A,Brand 8
542108,Type 2,5909,Product A,Brand 3
566105,Type 2,2279,Product A,Brand 36
555015,Type 2,5,Product A,Brand 22
542305,Type 2,1525,Product A,Brand 51
566516,Type 2,2733,Product A,Brand 15
555099,Type 2,640,Product A,Brand 37
542323,Type 2,607,Product A,Brand 8
566525,Type 2,48,Product A,Brand 27
555108,Type 2,273,Product A,Brand 3
542510,Type 2,13913,Product A,Brand 8
567513,Type 2,436,Product A,Brand 27
555220,Type 2,146,Product A,Brand 3
542604,Type 2,20,Product A,Brand 22
555323,Type 2,949,Product A,Brand 3
567522,Type 2,11341,Product A,Brand 8
542818,Type 2,3040,Product A,Brand 3
567616,Type 2,16,Product A,Brand 22
555519,Type 2,4055,Product A,Brand 3
543012,Type 2,11414,Product A,Brand 8
555800,Type 2,39,Product A,Brand 29
567700,Type 2,49,Product A,Brand 22
555912,Type 2,1120,Product A,Brand 8
567812,Type 2,74,Product A,Brand 29
543713,Type 2,136,Product A,Brand 3
556115,Type 2,8,Product A,Brand 42
567915,Type 2,308,Product A,Brand 3
543900,Type 2,328,Product A,Brand 3
556414,Type 2,1650,Product A,Brand 3
556423,Type 2,176,Product A,Brand 3
568024,Type 2,131,Product A,Brand 42
544112,Type 2,61,Product A,Brand 4
568202,Type 2,4950,Product A,Brand 8
556517,Type 2,5142,Product A,Brand 3
571314,Type 2,98,Product A,Brand 28
568211,Type 2,107,Product A,Brand 3
571426,Type 2,186,Product A,Brand 32
556825,Type 2,98,Product A,Brand 3
568323,Type 2,4112,Product A,Brand 21
571604,Type 2,1740,Product A,Brand 8
556918,Type 2,1228,Product A,Brand 3
568417,Type 2,21,Product A,Brand 29
568604,Type 2,7,Product A,Brand 33
571613,Type 2,111,Product A,Brand 4
557206,Type 2,2513,Product A,Brand 8
568613,Type 2,531,Product A,Brand 3
557308,Type 2,36,Product A,Brand 3
572021,Type 2,3390,Product A,Brand 8
557505,Type 2,759,Product A,Brand 3
568716,Type 2,664,Product A,Brand 42
572423,Type 2,39653,Product A,Brand 3
569106,Type 2,348,Product A,Brand 3
572610,Type 2,34,Product A,Brand 22
584323,Type 2,303,Product A,Brand 27
569610,Type 2,138,Product A,Brand 49
572619,Type 2,26,Product A,Brand 22
569816,Type 2,8,Product A,Brand 22
584417,Type 2,81,Product A,Brand 13
572713,Type 2,320,Product A,Brand 3
572722,Type 2,11807,Product A,Brand 4
572900,Type 2,2058,Product A,Brand 8
573411,Type 2,13,Product A,Brand 22
573514,Type 2,1852,Product A,Brand 8
573626,Type 2,1459,Product A,Brand 52
573916,Type 2,291,Product A,Brand 3
574016,Type 2,23,Product A,Brand 4
584426,Type 2,119,Product A,Brand 50
584519,Type 2,223,Product A,Brand 27
584613,Type 2,578,Product A,Brand 15
585012,Type 2,2112,Product A,Brand 8
585414,Type 2,60,Product A,Brand 13
585423,Type 2,3997,Product A,Brand 8
586206,Type 2,573,Product A,Brand 8
570214,Type 2,1936,Product A,Brand 15
586523,Type 2,129,Product A,Brand 3
574025,Type 2,3115,Product A,Brand 8
586617,Type 2,41,Product A,Brand 13
570401,Type 2,791,Product A,Brand 33
570616,Type 2,9,Product A,Brand 22
574203,Type 2,17614,Product A,Brand 8
586916,Type 2,4443,Product A,Brand 39
574324,Type 2,1078,Product A,Brand 8
570803,Type 2,738,Product A,Brand 32
587212,Type 2,759,Product A,Brand 8
574605,Type 2,39,Product A,Brand 3
587399,Type 2,897,Product A,Brand 15
571220,Type 2,1387,Product A,Brand 3
574810,Type 2,883,Product A,Brand 3
587408,Type 2,21,Product A,Brand 22
587511,Type 2,78,Product A,Brand 3
575107,Type 2,1233,Product A,Brand 3
598713,Type 2,205,Product A,Brand 3
598722,Type 2,153,Product A,Brand 4
575116,Type 2,734,Product A,Brand 3
587520,Type 2,565,Product A,Brand 8
588022,Type 2,124,Product A,Brand 27
575218,Type 2,7374,Product A,Brand 3
588321,Type 2,205,Product A,Brand 4
598816,Type 2,433,Product A,Brand 36
575527,Type 2,88,Product A,Brand 22
575714,Type 2,791,Product A,Brand 37
589113,Type 2,1698,Product A,Brand 32
599009,Type 2,256,Product A,Brand 8
575723,Type 2,758,Product A,Brand 3
599327,Type 2,11,Product A,Brand 22
589225,Type 2,305,Product A,Brand 44
575798,Type 2,352,Product A,Brand 3
600027,Type 2,387,Product A,Brand 3
575817,Type 2,1547,Product A,Brand 20
589506,Type 2,47,Product A,Brand 34
600214,Type 2,108,Product A,Brand 33
589627,Type 2,608,Product A,Brand 27
576113,Type 2,600,Product A,Brand 3
589917,Type 2,48,Product A,Brand 3
601015,Type 2,457,Product A,Brand 52
576122,Type 2,968,Product A,Brand 3
590315,Type 2,19,Product A,Brand 30
590427,Type 2,435,Product A,Brand 3
601099,Type 2,2283,Product A,Brand 3
576309,Type 2,2484,Product A,Brand 15
601108,Type 2,23,Product A,Brand 22
590614,Type 2,50,Product A,Brand 22
601211,Type 2,7,Product A,Brand 4
576318,Type 2,104,Product A,Brand 3
590801,Type 2,630,Product A,Brand 37
591022,Type 2,409,Product A,Brand 3
576421,Type 2,38,Product A,Brand 4
601314,Type 2,196,Product A,Brand 15
576515,Type 2,305,Product A,Brand 44
601426,Type 2,11,Product A,Brand 30
591303,Type 2,615,Product A,Brand 32
576711,Type 2,948,Product A,Brand 3
591312,Type 2,581,Product A,Brand 49
601613,Type 2,1180,Product A,Brand 3
576720,Type 2,5150,Product A,Brand 3
591415,Type 2,91,Product A,Brand 3
576823,Type 2,292,Product A,Brand 27
601622,Type 2,3423,Product A,Brand 47
591527,Type 2,12534,Product A,Brand 3
577521,Type 2,7,Product A,Brand 26
601809,Type 2,251,Product A,Brand 8
591611,Type 2,491,Product A,Brand 21
577606,Type 2,890,Product A,Brand 3
601903,Type 2,1693,Product A,Brand 27
592019,Type 2,584,Product A,Brand 37
602012,Type 2,42,Product A,Brand 36
577727,Type 2,11107,Product A,Brand 8
602115,Type 2,74,Product A,Brand 22
592309,Type 2,2405,Product A,Brand 3
578023,Type 2,460,Product A,Brand 27
578210,Type 2,1218,Product A,Brand 8
592524,Type 2,1857,Product A,Brand 21
602311,Type 2,187,Product A,Brand 30
578219,Type 2,1736,Product A,Brand 8
602320,Type 2,900,Product A,Brand 3
592608,Type 2,124,Product A,Brand 4
602610,Type 2,13300,Product A,Brand 8
592711,Type 2,458,Product A,Brand 8
578322,Type 2,325,Product A,Brand 27
602704,Type 2,339,Product A,Brand 33
592814,Type 2,29,Product A,Brand 22
578612,Type 2,1140,Product A,Brand 3
593017,Type 2,805,Product A,Brand 3
602713,Type 2,438,Product A,Brand 3
593026,Type 2,28,Product A,Brand 27
578808,Type 2,1091,Product A,Brand 8
602825,Type 2,297,Product A,Brand 15
579609,Type 2,45,Product A,Brand 22
593325,Type 2,239,Product A,Brand 27
603224,Type 2,3100,Product A,Brand 8
593400,Type 2,23,Product A,Brand 22
579815,Type 2,3640,Product A,Brand 3
593615,Type 2,1396,Product A,Brand 3
580204,Type 2,2124,Product A,Brand 3
603411,Type 2,17084,Product A,Brand 4
594117,Type 2,694,Product A,Brand 32
580316,Type 2,84,Product A,Brand 22
603420,Type 2,688,Product A,Brand 3
594518,Type 2,163,Product A,Brand 4
580624,Type 2,1443,Product A,Brand 3
594724,Type 2,1445,Product A,Brand 3
603598,Type 2,12275,Product A,Brand 3
580708,Type 2,6458,Product A,Brand 8
594808,Type 2,730,Product A,Brand 8
604025,Type 2,625,Product A,Brand 35
581219,Type 2,55,Product A,Brand 27
595011,Type 2,1020,Product A,Brand 32
604100,Type 2,260,Product A,Brand 3
581313,Type 2,81,Product A,Brand 44
595114,Type 2,201,Product A,Brand 3
604221,Type 2,6569,Product A,Brand 8
581518,Type 2,2372,Product A,Brand 8
595226,Type 2,257,Product A,Brand 27
604801,Type 2,139,Product A,Brand 54
581621,Type 2,2192,Product A,Brand 3
595422,Type 2,266,Product A,Brand 27
604922,Type 2,389,Product A,Brand 27
581715,Type 2,160,Product A,Brand 8
595507,Type 2,11184,Product A,Brand 8
605013,Type 2,3318,Product A,Brand 8
581799,Type 2,466,Product A,Brand 3
595721,Type 2,4761,Product A,Brand 32
605022,Type 2,19,Product A,Brand 3
581827,Type 2,1265,Product A,Brand 3
595815,Type 2,372,Product A,Brand 33
605209,Type 2,1049,Product A,Brand 8
581911,Type 2,891,Product A,Brand 8
605415,Type 2,5,Product A,Brand 22
595927,Type 2,278,Product A,Brand 15
581920,Type 2,11156,Product A,Brand 3
596008,Type 2,161,Product A,Brand 33
605508,Type 2,1576,Product A,Brand 3
582002,Type 2,2926,Product A,Brand 3
596120,Type 2,758,Product A,Brand 36
605527,Type 2,1597,Product A,Brand 3
582011,Type 2,6,Product A,Brand 22
596214,Type 2,6009,Product A,Brand 8
605620,Type 2,178,Product A,Brand 27
582310,Type 2,9,Product A,Brand 3
596616,Type 2,9,Product A,Brand 22
605826,Type 2,112,Product A,Brand 32
582516,Type 2,15,Product A,Brand 42
597015,Type 2,334,Product A,Brand 3
606010,Type 2,179,Product A,Brand 30
583214,Type 2,9575,Product A,Brand 15
597127,Type 2,586,Product A,Brand 3
606225,Type 2,60,Product A,Brand 22
583223,Type 2,1363,Product A,Brand 8
597211,Type 2,27,Product A,Brand 22
606917,Type 2,267,Product A,Brand 4
583718,Type 2,76,Product A,Brand 4
583812,Type 2,979,Product A,Brand 3
597323,Type 2,81,Product A,Brand 42
607101,Type 2,134,Product A,Brand 33
597426,Type 2,5,Product A,Brand 22
607213,Type 2,301,Product A,Brand 15
584099,Type 2,3689,Product A,Brand 8
597921,Type 2,33,Product A,Brand 33
607222,Type 2,4129,Product A,Brand 8
598115,Type 2,34,Product A,Brand 22
584127,Type 2,539,Product A,Brand 3
598498,Type 2,8059,Product A,Brand 8
584314,Type 2,92,Product A,Brand 22
607316,Type 2,9320,Product A,Brand 8
598619,Type 2,233,Product A,Brand 33
612319,Type 2,7,Product A,Brand 4
607400,Type 2,5334,Product A,Brand 41
612600,Type 2,1086,Product A,Brand 8
625404,Type 2,18012,Product A,Brand 3
607727,Type 2,9244,Product A,Brand 32
612712,Type 2,4870,Product A,Brand 8
607923,Type 2,454,Product A,Brand 4
625516,Type 2,42,Product A,Brand 55
608126,Type 2,29714,Product A,Brand 8
612721,Type 2,421,Product A,Brand 35
625609,Type 2,121,Product A,Brand 27
608612,Type 2,448,Product A,Brand 3
612815,Type 2,160,Product A,Brand 22
625703,Type 2,2558,Product A,Brand 3
612824,Type 2,30,Product A,Brand 46
608827,Type 2,1611,Product A,Brand 36
612899,Type 2,10,Product A,Brand 22
608911,Type 2,869,Product A,Brand 3
625712,Type 2,120,Product A,Brand 22
613326,Type 2,51,Product A,Brand 46
625824,Type 2,91,Product A,Brand 22
609123,Type 2,750,Product A,Brand 36
613625,Type 2,6598,Product A,Brand 8
626027,Type 2,10728,Product A,Brand 8
609198,Type 2,96,Product A,Brand 3
613709,Type 2,1,Product A,Brand 22
626120,Type 2,367,Product A,Brand 3
609516,Type 2,1052,Product A,Brand 3
613803,Type 2,977,Product A,Brand 3
626607,Type 2,4516,Product A,Brand 3
613924,Type 2,75,Product A,Brand 22
609525,Type 2,335,Product A,Brand 3
626812,Type 2,86,Product A,Brand 22
609618,Type 2,191,Product A,Brand 3
614127,Type 2,12196,Product A,Brand 8
626821,Type 2,92,Product A,Brand 26
610222,Type 2,2573,Product A,Brand 8
627127,Type 2,16,Product A,Brand 22
614323,Type 2,789,Product A,Brand 36
627510,Type 2,118,Product A,Brand 3
610802,Type 2,2228,Product A,Brand 15
614818,Type 2,319,Product A,Brand 32
627613,Type 2,521,Product A,Brand 27
614912,Type 2,139,Product A,Brand 30
610923,Type 2,915,Product A,Brand 3
627725,Type 2,80,Product A,Brand 8
615227,Type 2,265,Product A,Brand 32
611014,Type 2,204,Product A,Brand 3
628003,Type 2,485,Product A,Brand 3
615311,Type 2,776,Product A,Brand 8
628302,Type 2,3,Product A,Brand 22
611126,Type 2,82122,Product A,Brand 8
615414,Type 2,118,Product A,Brand 27
628423,Type 2,620,Product A,Brand 27
611416,Type 2,233,Product A,Brand 36
628517,Type 2,477,Product A,Brand 3
615713,Type 2,205,Product A,Brand 3
611612,Type 2,37,Product A,Brand 32
615722,Type 2,19,Product A,Brand 22
612011,Type 2,102,Product A,Brand 3
628526,Type 2,496,Product A,Brand 38
615825,Type 2,69,Product A,Brand 30
612020,Type 2,1447,Product A,Brand 3
628909,Type 2,809,Product A,Brand 41
640219,Type 2,46,Product A,Brand 22
628918,Type 2,622,Product A,Brand 3
615909,Type 2,298,Product A,Brand 3
616822,Type 2,385,Product A,Brand 37
629018,Type 2,25999,Product A,Brand 15
617025,Type 2,16,Product A,Brand 25
640304,Type 2,3932,Product A,Brand 3
617212,Type 2,45,Product A,Brand 22
629523,Type 2,544,Product A,Brand 37
640425,Type 2,20,Product A,Brand 43
617306,Type 2,1780,Product A,Brand 3
629719,Type 2,2683,Product A,Brand 15
617324,Type 2,60,Product A,Brand 3
640724,Type 2,76,Product A,Brand 30
629822,Type 2,1320,Product A,Brand 8
617511,Type 2,624,Product A,Brand 8
640808,Type 2,26162,Product A,Brand 3
630099,Type 2,465,Product A,Brand 32
640827,Type 2,38,Product A,Brand 33
617605,Type 2,969624,Product A,Brand 4
630108,Type 2,87,Product A,Brand 22
641011,Type 2,923,Product A,Brand 27
617810,Type 2,5909,Product A,Brand 8
630323,Type 2,8605,Product A,Brand 8
641217,Type 2,745,Product A,Brand 3
630613,Type 2,262,Product A,Brand 3
618022,Type 2,147,Product A,Brand 46
618125,Type 2,470,Product A,Brand 34
630716,Type 2,102,Product A,Brand 3
641310,Type 2,245,Product A,Brand 27
630912,Type 2,6582,Product A,Brand 8
618312,Type 2,1074,Product A,Brand 3
641319,Type 2,325,Product A,Brand 37
618508,Type 2,995,Product A,Brand 3
630921,Type 2,7876,Product A,Brand 8
641609,Type 2,173,Product A,Brand 3
618527,Type 2,20,Product A,Brand 3
631003,Type 2,3410,Product A,Brand 3
641721,Type 2,260,Product A,Brand 4
641815,Type 2,52,Product A,Brand 22
618611,Type 2,360,Product A,Brand 32
642027,Type 2,16,Product A,Brand 22
619113,Type 2,7,Product A,Brand 22
631124,Type 2,2324,Product A,Brand 8
642223,Type 2,17,Product A,Brand 22
631405,Type 2,164,Product A,Brand 3
619122,Type 2,11391,Product A,Brand 3
631414,Type 2,5,Product A,Brand 4
642317,Type 2,2261,Product A,Brand 36
619309,Type 2,146,Product A,Brand 22
631610,Type 2,1435,Product A,Brand 3
619702,Type 2,3385,Product A,Brand 3
642522,Type 2,10699,Product A,Brand 15
631722,Type 2,13,Product A,Brand 22
642803,Type 2,112,Product A,Brand 22
619720,Type 2,199,Product A,Brand 4
631825,Type 2,429,Product A,Brand 37
619823,Type 2,87,Product A,Brand 33
642924,Type 2,454,Product A,Brand 3
632112,Type 2,138,Product A,Brand 4
619926,Type 2,112,Product A,Brand 42
643015,Type 2,75,Product A,Brand 30
